,label,title,subtitle,num_colors,price,reduced_price,url,description,colors,n_reviews,avg_stars
50,,Nike Pegasus Trail 4,Women's Trail Running Shoes,9 Colors,$140,,https://www.nike.com/t/pegasus-trail-4-womens-trail-running-shoes-CQT261/FJ7733-140,"Running is your daily ritual, taking you from road to trail as you seek out new adventures and goals. Let the Nike Pegasus Trail 4 take you there and back again with its supportive, springy feel. Underfoot traction keeps you going over rocky terrain while still providing a smooth ride for the road. Your trusted workhorse with wings is back and ready for an off-road journey.",Sail/Phantom/Diffused Taupe/Blue Whisper; Volt/Black/Summit White/Bright Cactus; Pearl Pink/Football Grey/Baltic Blue/Wolf Grey; Purple Smoke/Total Orange/Peach Cream/Vivid Purple; Black/Canyon Rust/Mint Foam/Alligator; Mantra Orange/Enamel Green/Bicoastal/Ghost Green; Black/Dark Grey/Wolf Grey/Aura; Team Gold/Baltic Blue/Stadium Green/Volt; Light Orewood Brown/Blue Lightning/Pink Spell/Dark Smoke Grey,179,4.6
51,Sustainable Materials,Nike SuperRep Go 3 Flyknit Next Nature,Women's Training Shoes,9 Colors,$100,$81.97,https://www.nike.com/t/superrep-go-3-flyknit-next-nature-womens-training-shoes-hSZBdX/DH3393-010,"The new Nike SuperRep Go 3 Flyknit is a radical design story rooted in innovation. Made with at least 20% recycled content by weight, the zoned Flyknit construction wraps your foot in 360 degrees of comfort and support. A finely ground, reclaimed foam midsole gives you responsive cushioning for high-impact training. The lightweight, packable design lets you keep them close, no matter where your next workout takes you.",Black/White/Metallic Silver; Light Silver/Mica Green/Noise Aqua/Black; Football Grey/Cobalt Bliss/Hyper Royal/Summit White; Desert Berry/Barely Rose/Elemental Pink/Sail; Black/Armory Navy/Vivid Purple/Green Glow; Summit White/White/Bright Crimson/Blackened Blue; White/Black/Photon Dust/Picante Red; Oatmeal/Sail/Dark Russet/Black; Volt/White/Rush Fuchsia/Black,141,4.4
52,,Giannis Immortality,Basketball Shoes,5 Colors,$85,$59.97,https://www.nike.com/t/giannis-immortality-basketball-shoes-p9QlJF/CZ4099-100,"The future of basketball is positionless, and nobody embodies this evolution like MVP Giannis Antetokounmpo. The Giannis Immortality is a game shoe for players who love Giannis' multidimensional game and want a piece of his freaky style.",Arctic Orange/Light Marine/Light Madder Root/Medium Blue; Black/White/Wolf Grey/Clear; Ashen Slate/Black/Photo Blue/White; Black/Anthracite/Iron Grey/Clear; White/Black/Metallic Gold,551,4.6
53,,LeBron Witness 6,Basketball Shoes,3 Colors,$105,$73.97,https://www.nike.com/t/lebron-witness-6-basketball-shoes-HXbMw7/CZ4052-103,"For this iteration of the LeBron Witness, we swapped out Zoom Air for visible Max Air cushioning—LeBron's favorite—to help dissipate impact forces and provide a responsive sensation. The lightweight, reinforced mesh upper keeps you contained all around, from the webbing that harnesses your forefoot to the external molded pieces that lock in your heel.",Clear Emerald/Wild Berry/White/Hyper Pink; Black/Deep Royal Blue/Blackened Blue/Siren Red; Coconut Milk/Vapor Green/Citron Tint/Polarized Blue,350,4.7
54,,Nike Blazer Low '77 Jumbo,Men's Shoes,3 Colors,$100,,https://www.nike.com/t/blazer-low-77-jumbo-mens-shoes-Z1xc3G/DN2158-101,"They say, ""Don't fix what works."" We say, ""Perfect it."" The classic, streetwear superstar gets rethought with the Nike Blazer Low '77 Jumbo. Harnessing the old-school look you love, it now features an oversized Swoosh design and jumbo laces. Its plush foam tongue and thicker stitching embolden the iconic look that's been praised by the streets since '77.",Midnight Navy/Gum Medium Brown/Sail; Sail/Gum Medium Brown/Pro Green; White/White/Sail/Black,57,4.3
55,,Nike Blazer Low '77,Big Kids' Shoes,6 Colors,$70,,https://www.nike.com/t/blazer-low-77-big-kids-shoes-n2Bf0L/DA4074-101,The Nike Blazer Low '77 has transcended the basketball court to become an everyday classic and is ready to land on your feet. Tuck your toes into this icon for an old-school look that keeps you comfy on all your adventures.,White/Sail/Laser Orange/Topaz Gold; White/Light Menta/Sail/Grey Fog; Black/Black/Black/White; White/Total Orange/Black; Blue Lightning/Pure Platinum/White/Black; Summit White/White/Cosmic Fuchsia,113,4.8
56,,Nike Air Force 1 '07,Men's Shoes,1 Color,$110,,https://www.nike.com/t/air-force-1-07-mens-shoes-6HPpcT/DV0804-200,"The radiance lives on with the b-ball original. Crossing hardwood comfort with off-court flair, it puts a fresh spin on what you know best: era-echoing, ‘80s construction and nothin’-but-net style.",,0,0
57,,Nike Vaporfly 2,Men's Road Racing Shoes,10 Colors,$250,$174.97,https://www.nike.com/t/vaporfly-2-mens-road-racing-shoes-glWqfm/CU4111-103,"Continue the next evolution of speed with a racing shoe made to help you chase new goals and records. It helps improve comfort and breathability with a redesigned upper. From a 10K to a marathon, this model, like the previous version, has the responsive cushioning and secure support to push you towards your personal best.",Volt/Bright Crimson/Light Photo Blue/Black; Scream Green/Bright Crimson/Honeydew/Black; Black/Metallic Gold Coin/White; White/Metallic Silver/Black; Barely Volt/Hyper Orange/Volt/Black; White/Volt/Racer Blue/Black; White/Black/Photo Blue; Black/Hyper Violet/Football Grey/Flash Crimson; Bright Spruce/White/Peach Cream/Barely Green; Game Royal/White/University Blue/Vivid Orange,314,4.7
58,,Nike Air Max 95 Essential,Men's Shoes,9 Colors,$175,,https://www.nike.com/t/air-max-95-essential-mens-shoes-4Nzc1w/CT1268-100,"Taking inspiration from the human body and running DNA, the Nike Air Max 95 Essential mixes unbelievable comfort with head turning style. The iconic side panels represent muscles while visible Nike Air in the heel and forefoot cushions your every step.",White/Wolf Grey/Cool Grey/Yellow Strike; Black/Iron Grey/White/Safety Orange; Cool Grey/Dark Obsidian/White/University Blue; White/Medium Olive/Oil Green; Black/Elemental Gold/Sesame/Summit White; Black/Pure Platinum/Light Smoke Grey/White; Grey Fog/Coconut Milk/Reflect Silver/Pink Foam; White/Grey Fog/White; Black/Dark Grey/Black; Design your own Nike By You product,53,4.8
59,,Nike Free RN 2018,Women's Running Shoes,3 Colors,$100,$79.97,https://www.nike.com/t/free-rn-2018-womens-running-shoes-zE8Je3/942837-100,"The Nike Free RN 2018 delivers an even more adaptive fit than before. Stretch material in the upper moves with your foot, while the tri-star outsole pattern adjusts to your every step for a ride that delivers support and flexibility where you need it.",White/Black; Wolf Grey/White/Volt/White; Black/White,526,4.6
60,,Air Jordan 11 CMFT Low,Men's Shoes,4 Colors,$130,$110.97,https://www.nike.com/t/air-jordan-11-cmft-low-mens-shoes-Chz8HV/DN4180-116,"Brilliant and bold, the Air Jordan 11 CMFT Low is inspired by one of MJ's most legendary sneakers. The lace loops and mud guard pull in distinct elements from the AJ11, while lightweight foam and Zoom Air cushioning make every step comfortable. And the padded collar and tongue give it a snug, plush feel you'll want to wear all day.",White/Black/University Blue; White/Black/Gym Red; White/Black; Black/Gym Red/White,49,4.9
61,,Nike Air Max 90 Futura,Women's Shoes,8 Colors,$150,,https://www.nike.com/t/air-max-90-futura-womens-shoes-kvRZ4h/DM9922-104,"The Nike Air Max 90 Futura reimagines the icon of Air through your eyes—from design to testing to styling. Sawtooth edging around the toe and a partially floating Swoosh deliver skillfully crafted luxury. Plush padding around the ankle mixes with trusted Air cushioning to bring you first-class comfort. It's playful, comfortable, sporty and whatever else you want it to be.",Photon Dust/Sail/Tawny/Photon Dust; White/Fuchsia Dream/Baltic Blue/Bright Crimson; Wolf Grey/Summit White/Light Orewood Brown/Medium Ash; Light Orewood Brown/Sesame/Pink Oxford/Archaeo Brown; Medium Olive/Canyon Rust/Midnight Navy/Phantom; Summit White/Mica Green/Light Silver/Summit White; Black/Iron Grey/Oil Grey/Black; Summit White/Barely Rose/Pink Oxford/Light Soft Pink,55,4.7
62,,Nike Free TR8,Women's Gym/HIIT/Cross Training Shoe,1 Color,$100,$70.97,https://www.nike.com/t/free-tr8-womens-gym-hiit-cross-training-shoe-9O38Er/942888-008,"The Women's Gym/HIIT/Cross Training Shoe has a stronger heel than ever before, plus extra cushioning that hugs and contains your foot. The sole is still unbelievably flexible, offering a natural, lightweight feel and lateral support through every rep.",,561,4.7
63,,Nike Legend Essential 2,Women's Training Shoes,2 Colors,$65,,https://www.nike.com/t/legend-essential-2-womens-training-shoes-LnSrgb/CQ9545-002,"The Nike Legend Essential 2 comes equipped with a flat, stable heel, flexibility under the toes and side-to-side support. With tons of grip, you’re ready to lift, HIIT, conquer a class or get stronger at the machines.",Black/Off Noir; White/Aura/Phantom/Worn Blue,259,4.2
64,,KD Trey 5 IX,Basketball Shoes,2 Colors,$90,$63.97,https://www.nike.com/t/kd-trey-5-ix-basketball-shoes-1HJf9Q/CW3400-001,"Kevin Durant is on the court every day, going hard and getting better. The KD Trey 5 IX is built to keep up with his furious work ethic. It gives him the sensation of cloud-like cushioning and broken-in comfort he likes, so he stays fresh and focused.",Obsidian/Black/Clear Emerald/Cool Grey; Black/White/Bright Crimson/University Red,255,4.8
65,Sustainable Materials,Nike Air Zoom Pegasus 39,Little/Big Kids' Road Running Shoes,5 Colors,$100,$60.97,https://www.nike.com/t/air-zoom-pegasus-39-little-big-kids-road-running-shoes-x7qQR4/DM4015-001,"The Nike Air Zoom Pegasus 39 is made for runners of ALL levels—from track speedsters to freeze tag champs. Chase your goals with an extra bounce to your stride thanks to our innovative Zoom Air. It’s also breathable up top and snug around the laces so you can feel cool, comfortable and confident with every mile.",Pink Foam/Black/White; Black/White/White; White/Volt/Racer Blue/Black; Black/Barely Volt/Total Orange/Volt; Violet Frost/Barely Grape/Midnight Navy/Metallic Silver,59,4.8
66,,Nike Vomero 16,Women's Road Running Shoes,3 Colors,$150,$127.97,https://www.nike.com/t/vomero-16-womens-road-running-shoes-ZqXmjz/DA7698-104,"The Vomero 16 adds responsive ZoomX foam cushioning, bringing an energetic pop to your stride that’s perfect for high mileage on the road. It’s super lightweight, with plenty of stretch and ventilation through the upper. Looking for the right amount of support? We’ve got you covered with an adjustable midfoot band and a stable clip at the heel.",Pearl Pink/White/Coral Chalk/Midnight Navy; White/Noise Aqua/Wheat Gold/Pink Spell; Black/Anthracite/White,219,4.6
67,Sustainable Materials,Nike Air Max Terrascape Plus,Men's Shoes,4 Colors,$185,$99.97,https://www.nike.com/t/air-max-terrascape-plus-mens-shoes-2bxm1R/DQ3977-001,"Rebellious '90s style gets remastered. Rugged details, including a reinforced toe and durable plastic cage, ramp up your attitude with outdoor-inspired vibes. And for added stability, it updates your Tuned Air experience with our innovative Crater Foam midsole.",White/White/White/Pure Platinum; Black/Anthracite/Black/Anthracite; Off Noir/Pilgrim/Canyon Purple/Elemental Pink; Aura/Ocean Cube/Armory Navy/Washed Teal,3,3.7
68,,Nike Air Max 90,Men's Shoes,1 Color,$130,$110.97,https://www.nike.com/t/air-max-90-mens-shoes-HFxBCQ/DQ4071-004,"Lace up and feel the legacy. Produced at the intersection of art, music and culture, this champion running shoe helped define the ‘90s. Worn by presidents, revolutionized through collabs and celebrated through rare colorways, its striking visuals, Waffle outsole and exposed Air cushioning keep it alive and well.",,9,4.4
69,,Nike Air Force 1 '07 Mid,Women's Shoes,7 Colors,$120,$102.97,https://www.nike.com/t/air-force-1-07-mid-womens-shoes-2NP34w/FD0869-100,"Lace up with love—for yourself! This b-ball original brings you nothing but feel-good vibes thanks to soft corduroy, smooth leather and hidden inspirational messages (spoiler alert: look under the tongue). A mid-top collar pairs with plush ankle padding and a hook-and-loop closure for classic hoops style while Nike Air units help keep every step comfortable.",Summit White/Summit White/White/Desert Ochre; White/Pearl Pink/Action Green/Opti Yellow; White/Black/Sanddrift; White/Black; Summit White/Coconut Milk/Summit White/Summit White; White/Sail/Doll/Military Blue; White/White/White,2,5
70,,Nike Air Force 1 '07 LX,Women's Shoes,8 Colors,$120,$84.97,https://www.nike.com/t/air-force-1-07-lx-womens-shoes-cjvcc9/CT1990-100,"The radiance lives on in the Nike Air Force 1 ’07 LX, the b-ball OG that puts a fresh spin on what you know best: crisp leather, bold colors and the perfect amount of flash to make you shine.",White/Team Red/Metallic Gold Star/White; Celestine Blue/Sail; Summit White/Bright Mandarin/Action Grape/Black; White/White/Safety Orange/Washed Teal; Phantom/Black/White/Sanddrift; Sail/Metallic Gold/Black/Team Red; Yellow Ochre/White/Team Orange/Sail; White/Hyper Royal/Black/White,93,4.9
71,,Nike Alphafly 2,Women's Road Racing Shoes,3 Colors,$275,,https://www.nike.com/t/alphafly-2-womens-road-racing-shoes-6grcms/DN3559-600,"Once you take a few strides in the Nike Alphafly 2, you’ll never look at your favorite pair of old racing shoes the same way again. These rocket ships are made to help shave precious time off your personal records without surrendering the foundation you need to go the full distance. A thick, lightweight support system marries the 2 worlds of comfort and speed in holy running matrimony. Enjoy the greatest energy return of all our racing shoes while you chase your personal bests and leave the competition in the dust.",Black/Sea Coral/White/Topaz Gold; Hyper Pink/Laser Orange/White/Black; Total Orange/Bright Crimson/Ghost Green/Black,105,4.3
72,Best Seller,Air Jordan 1 Low SE,Women's Shoes,6 Colors,$120,,https://www.nike.com/t/air-jordan-1-low-se-womens-shoes-jxMXgH/DV0426-012,Luxe embroidery and a subdued palette bring a vibe of understated cool to the AJ1 Low. The special edition Swoosh adds a hint of shine to kicks that look good (and feel good) no matter where you wear 'em.,Light Steel Grey/White/Sail; Celestial Gold/Sail/Muslin; Sport Spice/Coconut Milk/Black; Sail/Ice/Dark Powder Blue; Bright Spruce/Sail/Black; Gym Red/Black/White/Cement Grey,1,4
73,,Nike Court Legacy,Little Kids' Shoes,7 Colors,$45,$38.97,https://www.nike.com/t/court-legacy-little-kids-shoes-Mb7npn/DA5381-116,"The Nike Court Legacy serves up classic tennis style for kiddos. They're durable and comfy with heritage stitching and a retro Swoosh. When your lil’ one puts these on—it’s game, set, match.",White/Cosmic Fuchsia/Pearl Pink/Football Grey; White/Laser Orange/Coral Chalk; White/Black/Game Royal; White/Sesame/Honeydew/Pink Foam; White/White; White/Desert Ochre/Gum Light Brown/Black; Black/Gum Light Brown/White,139,4.7
74,Sustainable Materials,Nike Pegasus Turbo,Men's Road Running Shoes,8 Colors,$150,,https://www.nike.com/t/pegasus-turbo-mens-road-running-shoes-pnz45r/DM3413-100,"Let this esteemed stallion help you log the hard miles. Complete with lighter, responsive, repurposed foam and a feather upper, this motley-colored mare is made to help you increase tempo without sacrificing comfort as you push toward a personal best. This immortal is responsibly constructed with at least 50% recycled material by weight while maintaining its tried-and-true everyday ethos.",Moss/Oil Green/Vivid Orange/Black; Game Royal/Vivid Orange/White/University Blue; Enamel Green/Black/Magma Orange/University Gold; White/Light Bone/Light Iron Ore/Iron Grey; Black/Anthracite/Canyon Purple/Vivid Purple; Mineral Teal/Black/Faded Spruce/Light Silver; Black/Off Noir/Sesame/Sail; Pure Platinum/White/Valerian Blue/Bright Spruce,122,4.3
